,drybulb_C,relhum_percent,atmos_Pa,dewpoint_C,glohorrad_Whm2,date_range,dayofyear,hour,hourly_clearness,daily_clearness,rise_set,row_number,persisted_index,local_solar_time,zenith,solar_alt,difhorrad_Whm2,dirnorrad_Whm2,totskycvr_tenths,opaqskycvr_tenths,windspd_ms
79,7.2,95.75458093565572,98977.62644397604,6.6,0,1987-01-04 07:00:00,4,7,0.0,0.24045368620037808,Sunrise,79,0.1276595744680851,6.775481513651153,99.22233360994622,-9.222333609946219,0,,10,9,6.7905934709237865
80,7.2,99.09485701480651,99077.62644397604,7.1,12,1987-01-04 08:00:00,4,8,0.1276595744680851,0.24045368620037808,Neither,80,0.06463878326996197,7.775481513651153,90.35669245474682,-0.35669245474682043,11,,10,10,2.9237277444255194
81,7.2,99.09485701480651,99177.62644397604,7.1,34,1987-01-04 09:00:00,4,9,0.12927756653992395,0.24045368620037808,Neither,81,0.1897937975168189,8.775481513651153,82.59467397919775,7.405326020802249,33,0.0,10,10,2.9237277444255194
82,8.5,92.41430485650494,99177.62644397604,7.3,98,1987-01-04 10:00:00,4,10,0.2519280205655527,0.24045368620037808,Neither,82,0.19559116422234293,9.775481513651153,76.35691512225142,13.643084877748578,93,16.372659875556863,10,10,2.452158753389145
83,8.5,95.75458093565572,99177.62644397604,7.9,121,1987-01-04 11:00:00,4,11,0.2619047619047619,0.24045368620037808,Neither,83,0.2530648506189108,10.775481513651153,72.09471228822801,17.90528771177199,114,8.414482923908361,10,10,2.452158753389145
84,9.7,92.41430485650494,99177.62644397604,8.5,121,1987-01-04 12:00:00,4,12,0.2542016806722689,0.24045368620037808,Neither,84,0.2527621257319633,11.775481513651153,70.20058535560737,19.799414644392627,115,1.2314795075580998,10,9,2.452158753389145
85,9.7,89.07402877735416,99177.62644397604,8.0,105,1987-01-04 13:00:00,4,13,0.24361948955916474,0.24045368620037808,Neither,85,0.27147774003218306,12.775481513651153,70.87716332056678,19.12283667943322,100,0.0,10,8,2.452158753389145
86,9.7,85.73375269820338,99177.62644397604,7.4,95,1987-01-04 14:00:00,4,14,0.2887537993920973,0.24045368620037808,Neither,86,0.2503013648913142,13.775481513651153,74.04976871296796,15.95023128703204,89,0.0,10,8,2.9237277444255194
87,9.7,89.07402877735416,99277.62644397604,8.0,46,1987-01-04 15:00:00,4,15,0.2569832402234637,0.24045368620037808,Neither,87,0.23528599060513955,14.775481513651153,79.40016155011782,10.599838449882185,43,0.0,9,7,2.452158753389145
88,9.0,89.07402877735416,99277.62644397604,7.3,4,1987-01-04 16:00:00,4,16,0.18181818181818182,0.24045368620037808,Sunset,88,0.2569832402234637,15.775481513651153,86.48997420690966,3.5100257930903354,3,0.0,8,7,2.452158753389145
89,8.5,89.07402877735416,99377.62644397604,6.8,0,1987-01-04 17:00:00,4,17,0.0,0.24045368620037808,Neither,89,0.09090909090909091,16.775481513651155,94.87676805680813,-4.876768056808132,0,,8,8,2.452158753389145
90,6.6,99.09485701480651,99377.62644397604,6.5,0,1987-01-04 18:00:00,4,18,0.0,0.24045368620037808,Neither,90,0.0,17.775481513651155,104.16984738433612,-14.169847384336123,0,,3,2,1.980589762352771
